,NDVI,SR,GCVI,NDWI,VARI,GNDVI,GRVI,SAVI,VSSI,S1,S2,S3_G1,S3_G2,S4,S5_G1,S5_G2,S6_G1,S6_G2,SI,NDSI,SI1_G1,SI1_G2,SI2_G1,SI2_G2,SI3_G1,SI3_G2,Int1_G1,Int1_G2,Int2_G1,Int2_G2,YRS6_G1,YRS6_G2,RS6_G1,RS6_G2,RS1,RS2,RS3_G1,RS3_G2,RS4,RS5_G1,RS5_G2,RNDSI,RNDVI,RSI,RSI1_G1,RSI1_G2,RSI2_G1,RSI2_G2,RSI3_G1,RSI3_G2,RInt1_G1,RInt1_G2,RInt2_G1,RInt2_G2,YRS1,YRS2,YRS3_G1,YRS3_G2,YRS4,YRS5_G1,YRS5_G2,YRSI,YRSI1_G1,YRSI1_G2,YRSI2_G1,YRSI2_G2,YRSI3_G1,YRSI3_G2,YRInt1_G1,YRInt1_G2,YRInt2_G1,YRInt2_G2,YRNDSI,YRNDVI,YBS1,YBS2,YBS4,YBS5_G1,YBS5_G2,YBSI,YGS3,YGSI1,YGSI2,YGSI3,YGInt1,YGInt2,YNS6_G1,YNS6_G2,YNSI2_G1,YNSI2_G2,YNInt2_G1,YNInt2_G2,YNNDSI,YNNDVI,b1_1,b2_1,b3_1,b4_1,SAR
104,0.2842481,1.7942643,1.624986,-0.44826126,-0.29182786,0.44826126,2.6249862,0.18948057,-23081.0,0.5848156,-0.26198298,2141.8877,2352.4314,1420.8345,1578.0195,1430.9497,4782.95,4782.95,54.221592,-0.2842481,1537.7314,1604.3008,3978.8042,4018.448,2252.346,2314.415,1566.75,1620.5,3216.75,3274.5,4534.413,4087.769,5375.6484,4830.963,0.5244219,-0.31198066,2374.852,2623.9185,1491.072,1758.5131,1594.0588,-0.22770032,0.22770032,55.97748,1608.0294,1689.0763,4080.9346,4125.4434,2409.7302,2479.7427,1661.75,1723.5,3303.75,3370.0,0.628036,-0.22847407,2055.0151,2232.207,1367.3328,1476.5787,1330.3344,52.989998,1487.543,1555.7109,3929.5813,3971.4058,2154.8857,2224.8955,1505.75,1564.5,3157.75,3214.5,-0.30765265,0.30765265,0.94648194,-0.02749478,1789.8923,2505.3965,2297.1174,59.849174,2954.7437,1789.8923,4156.7803,2534.4219,1791.0,3450.5,2505.3965,2297.1174,2840.0164,2895.1763,2431.75,2490.75,0.02749478,-0.02749478,0.77962875,0.21913937,0.51527834,0.26440674,48.72836178645596
105,0.25401223,1.6810548,1.4207184,-0.41532743,-0.2754036,0.41532743,2.4207182,0.16932404,-21769.0,0.60181403,-0.2485844,2089.5557,2276.4343,1404.6377,1560.3392,1440.9976,4405.589,4405.589,53.828407,-0.25401223,1509.2258,1573.9415,3753.9683,3798.5542,2205.0483,2272.879,1534.75,1591.5,3055.5,3114.0,4132.0874,3755.7134,4866.316,4438.1914,0.54004014,-0.29866752,2321.2007,2530.459,1463.0115,1704.8639,1564.0898,-0.20796804,0.20796804,55.35341,1585.2153,1650.0929,3853.4097,3890.487,2361.4111,2417.3816,1626.75,1682.25,3149.0,3201.0,0.641146,-0.21866573,1939.0645,2122.9248,1353.7305,1473.3735,1342.6267,52.71148,1459.2754,1523.6477,3703.9346,3745.3906,2116.1301,2184.2583,1478.5,1533.5,2995.5,3056.25,-0.28476143,0.28476143,0.93216836,-0.035106536,1752.9644,2456.7769,2254.8647,59.22837,2819.665,1752.9644,3924.8464,2482.379,1754.0,3270.5,2456.7769,2254.8647,2778.3257,2832.9521,2380.75,2437.75,0.035106536,-0.035106536,0.91425145,0.08857955,0.38031185,0.5332234,3.521747891555787
106,0.21800214,1.5575517,1.2844028,-0.39105684,-0.28884602,0.39105684,2.2844028,0.14531747,-18738.0,0.5818218,-0.26436552,1925.8602,2093.3076,1249.478,1415.2158,1284.9121,3761.2788,3761.2788,50.901867,-0.21800214,1356.8232,1415.7249,3237.0063,3272.8018,1988.4861,2044.9802,1382.25,1430.75,2656.75,2706.25,3545.7368,3300.6863,3974.6577,3697.6807,0.54323435,-0.29598963,2047.5352,2229.0483,1288.2096,1511.787,1373.6924,-0.18592164,0.18592164,51.841076,1397.1426,1457.1697,3286.2363,3324.047,2076.5002,2131.7417,1432.0,1482.5,2702.0,2761.0,0.6215352,-0.2334016,1831.0045,1966.6615,1207.8262,1308.9259,1212.317,49.909855,1319.1294,1377.1854,3185.2688,3226.7256,1915.7388,1978.8022,1337.0,1388.25,2611.75,2668.75,-0.24805278,0.24805278,0.9414834,-0.03014015,1597.7339,2275.126,2100.2544,56.537567,2659.6802,1597.7339,3403.502,2260.9966,1598.25,2871.5,2275.126,2100.2544,2535.123,2573.4316,2167.75,2211.5,0.03014015,-0.03014015,0.8518396,0.14841543,0.41760612,0.43409437,30.7593898082294
107,0.29944244,1.8548689,1.8449409,-0.47983596,-0.31157026,0.47983596,2.844941,0.19959556,-14868.0,0.57946426,-0.26625213,1292.5623,1395.48,869.3791,1007.3923,930.00745,3257.3071,3257.3071,42.473522,-0.29944244,929.56116,962.7611,2536.5388,2555.8484,1365.9857,1395.952,948.5,975.0,2016.0,2043.0,3072.5361,2790.163,3436.8162,3200.563,0.55029094,-0.29008043,1342.926,1452.8748,899.11237,1074.9656,991.9583,-0.26915053,0.26915053,43.405067,953.58484,990.9495,2567.7715,2586.1882,1428.6654,1458.309,981.0,1011.5,2053.5,2086.0,0.62417376,-0.23139535,1215.096,1317.4847,836.6594,935.3726,865.4399,41.47288,897.73047,934.13916,2497.968,2514.1528,1304.6552,1341.811,910.5,941.5,1970.5,2007.5,-0.32455564,0.32455564,0.9455357,-0.027994493,1104.2283,1630.1929,1488.2096,47.02127,1846.1001,1104.2283,2640.997,1566.9591,1105.5,2174.0,1630.1929,1488.2096,1737.8613,1768.0842,1483.5,1515.0,0.027994493,-0.027994493,0.7482721,0.25135157,0.435244,0.31313896,111.04542381013303
108,0.27408502,1.7551453,1.4037368,-0.4124075,-0.26237595,0.4124075,2.4037368,0.18268412,-10284.0,0.65029764,-0.21190292,940.78613,988.9427,682.15106,754.5764,711.02026,2042.3739,2042.3739,37.322914,-0.27408502,713.77515,727.96045,1780.2078,1791.1404,1035.7554,1050.008,723.25,735.25,1445.5,1460.25,2028.3665,1923.541,2073.7402,1975.1887,0.62233603,-0.23279352,973.5021,1022.29974,689.1625,791.8511,740.42236,-0.26232278,0.26232278,37.55661,719.444,734.38135,1787.0457,1799.9443,1047.2036,1065.419,729.5,743.5,1449.0,1466.25,0.65623605,-0.20755827,936.13794,990.6604,680.1205,750.19055,705.9146,37.289406,709.03723,726.464,1782.49,1795.1643,1028.8906,1046.479,718.75,733.25,1446.75,1461.0,-0.2711736,0.2711736,0.9945913,-0.0027124952,835.485,1155.5797,1093.2125,40.877823,1295.1707,835.485,1874.3293,1181.5967,835.5,1565.25,1155.5797,1093.2125,1328.8551,1339.9983,1139.5,1151.5,0.0027124952,-0.0027124952,0.75907737,0.24542609,0.37691063,0.38073254,103.61839536665968
109,0.30822968,1.8911431,2.0268154,-0.50332844,-0.33638042,0.50332844,3.0268154,0.20546052,-17925.0,0.5371151,-0.30114084,1591.6787,1727.8477,992.1421,1144.4525,1070.4436,4140.97,4140.97,45.776627,-0.30822968,1077.3224,1126.7511,3031.4258,3052.9844,1609.3601,1655.172,1105.75,1150.75,2385.0,2419.75,3724.3525,3443.4326,4703.617,4289.3447,0.47264987,-0.35810238,1803.9948,1976.3274,1047.359,1284.644,1195.3726,-0.25701368,0.25701368,47.518406,1151.6909,1194.5564,3137.5564,3159.717,1761.9082,1797.8206,1199.75,1233.5,2483.0,2529.5,0.5921825,-0.25613755,1431.696,1558.173,942.02203,1042.468,955.77747,44.209717,1018.94604,1070.1749,2983.5962,2999.4607,1492.855,1544.6213,1036.75,1081.25,2328.5,2361.75,-0.3569659,0.3569659,0.9054471,-0.049622454,1303.6328,1976.0598,1817.9187,51.097946,2331.4666,1303.6328,3158.6304,1848.8922,1305.5,2586.5,1976.0598,1817.9187,2029.5513,2069.3188,1724.0,1769.25,0.049622454,-0.049622454,0.55709124,0.44105875,0.32103086,0.23600627,15.304405879796812
110,0.24851722,1.6614084,1.4296947,-0.4168285,-0.2827541,0.4168285,2.4296947,0.16565529,-16027.0,0.57959735,-0.26614577,1576.6721,1731.0198,1019.56104,1146.3062,1044.2972,3235.8218,3235.8218,46.02716,-0.24851722,1108.0496,1158.481,2764.9424,2787.84,1627.127,1676.2327,1129.0,1171.0,2256.0,2279.0,3180.8408,2868.9097,3471.4746,3171.667,0.54195917,-0.2970519,1684.1614,1851.1943,1057.5061,1207.143,1119.5605,-0.2131151,0.2131151,47.037216,1143.2393,1198.331,2809.0527,2828.8408,1696.6025,1749.886,1170.0,1218.25,2293.75,2326.25,0.5978259,-0.2517047,1533.6056,1681.5575,1007.40784,1099.102,1017.09595,45.607018,1091.1333,1145.8567,2747.8428,2769.3586,1585.5636,1647.0848,1106.25,1155.75,2229.25,2273.0,-0.2581753,0.2581753,0.9619845,-0.019376133,1319.9618,1904.2048,1749.1976,51.385796,2237.0078,1319.9618,2919.2722,1867.5228,1320.25,2443.75,1904.2048,1749.1976,2082.1768,2122.435,1781.25,1825.0,0.019376133,-0.019376133,0.8086096,0.19380538,0.55417633,0.25455302,82.20469017847007
111,0.2588536,1.6985772,1.527991,-0.43305776,-0.28214753,0.43305776,2.527991,0.1725505,-20661.0,0.56077135,-0.28141773,2088.1226,2252.0513,1269.9734,1415.5027,1274.7986,4277.3926,4277.3926,51.428844,-0.2588536,1410.9846,1473.3374,3563.521,3592.0894,2060.7124,2127.623,1434.25,1489.0,2886.0,2937.0,3924.6433,3611.6992,4765.556,4304.499,0.5000778,-0.33326846,2284.213,2488.6562,1342.4358,1562.1953,1418.6493,-0.21691379,0.21691379,53.25409,1482.7252,1534.9883,3652.629,3682.0454,2223.0254,2259.0088,1527.5,1569.25,2979.25,3020.0,0.60274804,-0.24785829,1941.105,2131.8096,1220.6954,1306.3496,1187.219,50.223953,1355.6243,1416.9159,3517.1375,3547.6177,1959.6881,2026.6173,1370.75,1425.0,2831.5,2879.25,-0.2918726,0.2918726,0.9326408,-0.034853484,1635.8193,2352.523,2141.401,57.21336,2857.0444,1635.8193,3722.8264,2316.0295,1636.75,3090.0,2352.523,2141.401,2597.9668,2647.2168,2224.75,2276.5,0.034853484,-0.034853484,0.6879194,0.30962524,0.56966794,0.11904213,125.67890736750448
112,0.28954452,1.8150954,1.7000775,-0.4594658,-0.30210182,0.4594658,2.7000775,0.19300708,-19878.0,0.5668832,-0.27642015,1838.9348,1980.5437,1175.8167,1333.3848,1223.3898,4211.6855,4211.6855,49.386166,-0.28954452,1277.6562,1317.5701,3373.7888,3410.2427,1873.4973,1910.8816,1300.25,1333.25,2686.5,2738.75,4034.3154,3738.4785,4826.759,4409.063,0.4954512,-0.337389,2128.054,2263.9324,1254.4194,1507.3182,1391.1404,-0.22704904,0.22704904,51.541164,1360.3679,1411.0824,3451.7847,3480.5493,2061.0898,2100.5635,1408.5,1447.75,2783.5,2830.25,0.5897272,-0.25808248,1736.9894,1881.3201,1153.1443,1281.7656,1174.8029,48.841576,1242.9365,1286.5134,3339.127,3375.9385,1816.0842,1859.5127,1262.75,1298.75,2647.5,2703.25,-0.30641103,0.30641103,0.9582551,-0.0213174,1527.9109,2238.7568,2060.6006,55.281075,2660.2964,1527.9109,3550.13,2161.0444,1528.0,2930.5,2238.7568,2060.6006,2399.1855,2431.4038,2047.75,2081.0,0.0213174,-0.0213174,0.831951,0.17101932,0.4934668,0.33707845,34.76192959034937
113,0.32763857,1.9745971,2.0914655,-0.5111758,-0.33110744,0.5111758,3.0914655,0.21839952,-18605.5,0.5297914,-0.3073678,1660.1023,1849.3794,998.7639,1144.9652,1021.6106,4241.8,4241.8,45.89117,-0.32763857,1097.7522,1160.0967,3148.6458,3186.5522,1633.1892,1690.3442,1126.75,1177.25,2477.75,2531.5,3984.338,3579.4946,4881.2236,4272.4824,0.46630353,-0.36397755,1894.7239,2102.6243,1061.749,1297.7502,1147.3132,-0.2672094,0.2672094,47.801655,1164.46,1234.7682,3239.642,3268.6472,1785.72,1834.0363,1212.5,1267.75,2569.25,2618.75,0.5643036,-0.27852458,1545.5012,1728.0557,966.8626,1074.3977,957.35364,44.86647,1057.4087,1119.1157,3114.558,3144.6108,1554.0569,1612.1697,1078.5,1130.0,2436.25,2477.25,-0.35395175,0.35395175,0.9397156,-0.031079162,1323.5405,2027.7926,1791.8601,51.463577,2404.2417,1323.5405,3285.4216,1873.6338,1324.25,2664.25,2027.7926,1791.8601,2066.6643,2113.5884,1759.0,1815.5,0.031079162,-0.031079162,0.6561339,0.3424677,0.534567,0.121969126,170.55945259619045
114,0.28853786,1.8111145,1.6920714,-0.45829865,-0.29930538,0.45829865,2.6920714,0.19233482,-18212.5,0.57748437,-0.2678414,1671.1971,1790.4666,1093.5305,1243.2616,1145.7885,3846.1995,3846.1995,47.644516,-0.28853786,1179.6277,1221.2574,3118.2847,3145.029,1730.4902,1772.3796,1202.75,1237.75,2493.75,2532.75,3587.873,3347.8389,4184.423,3845.6006,0.5345708,-0.30329615,1806.686,1960.5397,1133.959,1333.5304,1247.2527,-0.24782546,0.24782546,48.81086,1227.207,1271.932,3172.5078,3196.6836,1827.8701,1869.0308,1258.5,1296.0,2551.5,2594.75,0.6177259,-0.23630357,1555.5718,1698.9553,1060.5769,1165.1755,1075.2583,46.706528,1136.646,1188.9968,3077.1616,3105.7954,1654.0868,1708.2301,1153.25,1198.25,2452.75,2494.5,-0.31944636,0.31944636,0.93850887,-0.031720813,1388.4316,1984.2605,1839.436,52.70199,2321.092,1388.4316,3246.8657,1964.5157,1388.75,2678.0,1984.2605,1839.436,2185.2217,2227.7026,1867.25,1912.75,0.031720813,-0.031720813,0.6983526,0.29930848,0.52816796,0.17027888,2.807671190780016
115,0.3216539,1.948349,1.9593197,-0.49485064,-0.31068456,0.49485064,2.9593196,0.21440384,-15002.0,0.5763253,-0.2687737,1290.6201,1388.6011,847.8053,960.69116,899.0443,3268.0864,3268.0864,42.017853,-0.3216539,916.07336,945.2832,2557.525,2573.1565,1349.4541,1372.8297,936.0,957.25,2022.75,2044.5,3013.4624,2798.9893,3817.3677,3584.8132,0.49198434,-0.34049684,1486.8318,1606.4133,910.57245,1126.9194,1044.9108,-0.25641072,0.25641072,43.869125,976.2235,1011.0257,2641.0898,2663.108,1494.0305,1513.3282,1016.25,1041.0,2105.75,2137.25,0.61890036,-0.23540655,1183.9678,1278.4067,802.5674,895.8659,822.4619,40.63243,867.27246,901.2119,2526.0583,2538.8928,1257.0103,1292.7952,878.0,908.0,1973.5,1996.25,-0.35948431,0.35948431,0.9211215,-0.041059904,1064.8434,1544.0856,1431.5178,46.189827,1798.499,1064.8434,2657.9192,1511.3038,1066.75,2167.25,1544.0856,1431.5178,1687.2505,1706.4033,1440.5,1462.5,0.041059904,-0.041059904,0.74612707,0.25301224,0.38713342,0.3587203,45.089788699941415
116,0.31547725,1.9217474,1.9811386,-0.49757007,-0.30410892,0.49757007,2.9811387,0.21028633,-14627.5,0.55707693,-0.2844591,1306.1957,1331.3652,815.63306,934.6234,905.6328,3234.4238,3234.4238,41.333984,-0.31547725,892.55084,906.34424,2488.8765,2494.0996,1313.8287,1324.3108,911.0,920.25,1967.75,1980.0,2925.7097,2824.5508,3608.3145,3514.7332,0.50230134,-0.33129513,1438.7524,1486.9323,860.499,1051.9705,988.88904,-0.27102172,0.27102172,42.79017,938.4107,952.709,2542.8516,2547.645,1419.9629,1436.2864,971.75,986.75,2023.5,2036.25,0.6109656,-0.24149218,1183.1277,1227.4497,780.34204,839.9544,822.7012,40.13103,848.6444,859.0675,2458.278,2461.4868,1225.4597,1242.3401,856.75,869.0,1925.25,1928.5,-0.36329925,0.36329925,0.9073104,-0.048604023,1048.0486,1514.2097,1493.0323,45.79301,1805.5498,1048.0486,2595.6465,1483.427,1048.5,2111.5,1514.2097,1493.0323,1653.1112,1659.998,1411.5,1417.25,0.048604023,-0.048604023,0.80223876,0.20195168,0.29591608,0.5064132,23.453722464334614
117,0.29118314,1.8216044,1.7310785,-0.46395564,-0.31031746,0.46395564,2.7310786,0.19409272,-15053.5,0.60807645,-0.24372208,1301.4741,1352.4916,913.66736,1066.0088,1004.9913,3191.7698,3191.7698,43.445366,-0.29118314,960.0622,980.59875,2561.4668,2582.4902,1411.0549,1431.7278,979.75,997.0,2045.75,2074.0,3097.8115,2941.185,3396.582,3249.0498,0.5742788,-0.27042413,1378.4827,1422.4108,938.80505,1127.8953,1074.4209,-0.25577742,0.25577742,44.226685,986.58826,1007.9912,2604.2773,2619.1714,1466.7302,1483.278,1012.25,1029.0,2091.5,2117.5,0.63385284,-0.22410089,1230.8845,1285.8301,890.90454,1007.5436,971.395,42.80771,940.8391,954.15625,2543.3843,2551.231,1374.4221,1386.9668,956.25,967.0,2028.75,2040.25,-0.31277025,0.31277025,0.95021,-0.025530616,1152.2068,1688.4473,1620.2181,48.010414,1854.3907,1152.2068,2689.3308,1630.1328,1152.5,2224.5,1688.4473,1620.2181,1805.8867,1817.1221,1541.25,1554.25,0.025530616,-0.025530616,0.659456,0.34196943,0.3522104,0.30688298,67.03067759733253
118,0.31483257,1.9189951,1.9635603,-0.49540317,-0.31789446,0.49540317,2.9635603,0.20986038,-17187.5,0.5514053,-0.28915375,1535.8862,1604.6256,962.15955,1097.3126,1061.9824,3816.453,3816.453,44.844173,-0.31483257,1042.4614,1066.285,2918.7053,2928.5713,1546.1439,1569.344,1069.75,1090.5,2298.75,2312.75,3409.2998,3247.5767,4157.5664,3973.925,0.5046675,-0.32919806,1679.21,1735.2228,993.6941,1179.2341,1131.5415,-0.28130275,0.28130275,45.91295,1086.7179,1108.8313,2960.1702,2972.7507,1629.7302,1654.585,1120.0,1140.0,2356.25,2381.0,0.61752784,-0.23645942,1363.6125,1417.4626,910.33044,983.0197,942.24646,43.341667,983.3369,1006.8937,2856.7417,2863.4045,1430.4404,1451.0117,997.0,1016.0,2227.25,2253.75,-0.36609387,0.36609387,0.8919095,-0.05713601,1228.6589,1789.9943,1714.2749,49.628605,2104.7983,1228.6589,3022.3208,1745.0695,1231.5,2457.25,1789.9943,1714.2749,1937.1084,1948.5793,1650.5,1665.5,0.05713601,-0.05713601,0.4338749,0.5633999,0.32193303,0.11081831,7.220753891757502
119,0.3278616,1.9755833,1.9614654,-0.4951363,-0.29840636,0.4951363,2.9614654,0.21854231,-15634.5,0.5720681,-0.27221066,1361.2256,1425.2769,872.03455,978.475,937.19336,3371.3096,3371.3096,42.573463,-0.3278616,945.8098,966.66565,2675.0688,2686.0845,1388.3965,1404.4714,963.25,979.5,2104.5,2130.25,3194.6296,3083.4639,3878.3955,3728.1956,0.5052459,-0.32868794,1541.2483,1609.1064,939.86694,1150.3167,1082.1139,-0.26398245,0.26398245,44.715767,1012.6964,1036.0774,2760.495,2769.3083,1538.8933,1546.1299,1052.0,1064.25,2199.75,2220.5,0.6120963,-0.24062099,1273.3486,1341.1389,846.9325,936.1709,878.91223,41.84491,920.9497,941.66455,2646.751,2659.5574,1337.6079,1361.7124,934.0,951.0,2076.0,2095.75,-0.3516298,0.3516298,0.94226813,-0.029723987,1117.6466,1614.3038,1535.4575,47.286354,1883.8962,1117.6466,2784.4995,1581.5903,1118.0,2261.75,1614.3038,1535.4575,1763.919,1783.1606,1508.0,1525.5,0.029723987,-0.029723987,0.5914151,0.40989107,0.50844145,0.08254053,6.18324566247558
120,0.25464135,1.6832721,1.3513255,-0.40322116,-0.26220942,0.40322116,2.3513255,0.16972774,-11469.5,0.6275959,-0.22880664,1100.1394,1188.5073,763.3977,846.0668,783.7694,2249.0142,2249.0142,39.5664,-0.25464135,812.3008,836.8013,1999.2611,2011.821,1179.5869,1207.9702,824.0,845.0,1638.0,1656.5,2249.0479,2104.8584,2428.4849,2270.0986,0.5874431,-0.2598968,1157.897,1254.5198,787.2407,901.0012,845.55725,-0.23039654,0.23039654,40.30508,829.578,867.2853,2032.9839,2046.832,1222.7214,1256.8292,846.75,878.0,1670.0,1695.25,0.6321423,-0.22538716,1098.7765,1188.1854,763.0637,837.6581,778.646,39.58535,811.0065,838.87634,2000.7742,2014.4261,1177.15,1209.4208,821.75,847.25,1636.75,1655.5,-0.25577652,0.25577652,0.9952792,-0.0023677342,956.9715,1337.2477,1252.7969,43.74928,1526.558,956.9715,2102.6868,1353.4426,957.0,1761.0,1337.2477,1252.7969,1520.8083,1542.3821,1303.0,1326.25,0.0023677342,-0.0023677342,0.684407,0.31449044,0.598075,0.08579932,149.5768510251509
121,0.29408777,1.8333995,1.5393157,-0.4348493,-0.23315431,0.4348493,2.5393157,0.19602855,-15260.0,0.5967995,-0.25250584,1498.7651,1662.2051,928.4633,971.0492,873.1786,2954.298,2954.298,43.8292,-0.29408777,1029.0416,1091.6442,2657.5913,2682.6533,1489.5215,1560.3721,1039.75,1098.0,2131.5,2167.0,3087.3423,2809.3906,3789.5256,3322.8225,0.4779939,-0.35318804,1843.718,2051.1577,1031.9327,1194.2018,1109.8883,-0.18975565,0.18975565,47.01062,1149.9258,1208.4355,2787.5337,2829.1184,1741.1736,1786.7911,1192.5,1236.25,2288.75,2345.5,0.57439387,-0.27033085,1582.7974,1704.84,946.36,1006.1172,929.1738,44.362003,1061.803,1111.7551,2671.6968,2708.3545,1542.2078,1601.5696,1076.25,1123.5,2173.75,2199.5,-0.27461916,0.27461916,1.03324,0.016343243,1229.7588,1713.2921,1537.957,49.59828,2116.6724,1229.7588,2796.9185,1739.8237,1230.0,2311.25,1713.2921,1537.957,1946.78,2001.5242,1666.5,1724.75,-0.016343243,0.016343243,0.7675297,0.23311603,0.5206496,0.24732062,193.66220400249796
122,0.6752244,5.1586447,3.2561073,-0.6194818,0.14825666,0.6194818,4.2561073,0.45008546,-15931.0,0.8118151,-0.10386569,841.2052,916.47253,503.98804,375.6734,345.2294,2349.9976,2349.9976,31.796211,-0.6752244,619.0073,645.96436,3032.8845,3047.1685,881.89734,930.7252,621.25,652.0,2068.75,2095.5,3348.4844,3087.0168,5119.5044,4780.286,0.3692696,-0.46063492,1821.1746,1994.4264,747.0314,816.02655,753.6166,-0.4047407,0.4047407,40.993797,906.4697,943.7412,3214.9106,3228.395,1388.7788,1415.4014,946.0,972.25,2403.5,2427.25,0.5763763,-0.26873565,1181.4683,1271.1475,602.3047,529.2075,490.15698,35.454193,735.3911,765.3632,3079.4006,3093.4697,1045.9084,1084.8933,737.5,766.25,2186.75,2205.75,-0.56915414,0.56915414,1.3975084,0.16579884,667.97,655.6383,602.8512,36.810326,982.3113,667.97,3056.0215,974.77075,677.5,2115.5,655.6383,602.8512,1188.7882,1223.81,1017.75,1047.75,-0.16579884,0.16579884,0.7788979,0.22111046,0.52250963,0.25642246,146.4986425643872
123,0.2794914,1.775817,1.7301255,-0.46382502,-0.31911165,0.46382502,2.7301254,0.18630567,-19003.0,0.5370242,-0.30121568,1802.9602,1972.6422,1108.4178,1246.765,1149.3987,4160.9785,4160.9785,48.332184,-0.2794914,1230.6555,1275.7759,3211.5608,3251.8062,1823.0264,1867.603,1261.0,1300.5,2576.0,2622.0,3882.1375,3535.3704,4655.0093,4257.4126,0.472634,-0.35811073,2033.0667,2186.0188,1158.4948,1391.638,1247.4305,-0.23726001,0.23726001,49.46716,1269.7043,1316.7719,3301.47,3328.374,1908.4203,1962.5295,1308.5,1353.0,2641.5,2686.0,0.57399726,-0.27065027,1693.6989,1854.2388,1070.0935,1183.6626,1066.046,47.042534,1180.3038,1228.7404,3164.2273,3192.1606,1726.8784,1770.6329,1201.0,1240.5,2525.5,2562.5,-0.30718315,0.30718315,0.9368557,-0.032601465,1458.4443,2218.377,1965.5742,54.02777,2599.8955,1458.4443,3371.4438,2065.5364,1459.5,2803.0,2218.377,1965.5742,2300.1272,2349.9314,1964.0,2008.5,0.032601465,-0.032601465,0.54261744,0.45366988,0.42321968,0.11965443,89.6183178330625
124,0.23086053,1.6003087,1.433463,-0.41749772,-0.30545112,0.41749772,2.433463,0.1538918,-23027.0,0.5698324,-0.27402136,2279.474,2492.2861,1498.4358,1694.5345,1555.3342,4735.1045,4735.1045,55.767372,-0.23086053,1600.6848,1665.0586,3942.6604,3978.068,2349.2654,2406.626,1632.0,1683.5,3226.5,3265.0,4290.275,3902.0552,4987.6797,4557.4785,0.5430338,-0.2961479,2382.6118,2592.1765,1531.0928,1803.5526,1641.6282,-0.21052632,0.21052632,56.586216,1633.675,1708.3254,3991.2178,4035.8518,2424.4614,2495.7942,1674.5,1738.5,3268.5,3325.5,0.63308096,-0.22467902,2047.5275,2253.4194,1413.8494,1549.6876,1403.4033,53.84236,1518.9286,1589.5226,3836.1465,3872.528,2200.4011,2272.0178,1537.0,1598.0,3117.5,3164.0,-0.28008214,0.28008214,0.9023162,-0.05134992,1874.8341,2679.8694,2450.3416,61.25357,3110.622,1874.8341,4098.6206,2654.2463,1876.0,3430.5,2679.8694,2450.3416,2958.593,3014.156,2529.5,2587.5,0.05134992,-0.05134992,0.8246879,0.17756294,0.5167245,0.308214,8.344251867134075
125,0.23402472,1.6110504,1.3561094,-0.40407187,-0.2862688,0.40407187,2.3561094,0.15600014,-21209.0,0.58120584,-0.26485744,2137.484,2367.3823,1403.9551,1553.9,1410.3824,4257.4897,4257.4897,53.898052,-0.23402472,1513.8666,1589.398,3671.0066,3728.314,2211.4475,2284.656,1539.0,1602.5,3001.0,3081.5,4140.6743,3719.8032,4590.4917,4145.263,0.5431472,-0.29605263,2289.4346,2534.2104,1455.572,1663.6937,1502.1564,-0.20198676,0.20198676,55.136196,1565.1013,1645.3899,3751.078,3797.622,2315.1943,2397.8062,1600.0,1672.0,3077.5,3146.0,0.605889,-0.24541607,2073.2856,2277.6448,1377.5609,1496.3865,1363.44,53.263496,1489.9202,1561.7759,3649.866,3699.9915,2160.936,2243.5002,1507.0,1575.5,2974.5,3050.5,-0.24696873,0.24696873,0.9657303,-0.017433552,1788.4043,2573.822,2317.057,59.808025,3011.6338,1788.4043,3873.5952,2529.4563,1788.5,3255.5,2573.822,2317.057,2819.328,2883.9253,2413.0,2485.5,0.017433552,-0.017433552,0.7962612,0.20684135,0.4593246,0.33657944,30.763373541716383
126,0.36512667,2.1502347,2.129108,-0.5156339,-0.27658096,0.5156339,3.129108,0.24338755,-18446.0,0.557571,-0.28405064,1574.4725,1654.4441,955.1649,1041.5853,996.8254,3997.434,3997.434,44.65423,-0.36512667,1060.9713,1087.95,3171.437,3178.6045,1553.4404,1577.0415,1078.5,1101.0,2465.5,2490.0,3793.0696,3645.5752,4820.3364,4620.94,0.46579805,-0.36444443,1920.8427,1979.6846,1047.6283,1244.25,1181.0303,-0.2847192,0.2847192,47.434166,1169.9581,1189.6487,3273.2927,3280.1868,1780.4014,1786.5847,1218.5,1228.5,2589.0,2599.0,0.5884774,-0.25906736,1496.9448,1565.9268,931.9689,991.5137,948.4127,43.931767,1032.8456,1066.7216,3136.886,3158.9385,1499.036,1533.1879,1046.5,1075.5,2427.5,2453.5,-0.3877551,0.3877551,0.9432177,-0.029220778,1251.9082,1764.6747,1696.6742,50.049976,2192.6187,1251.9082,3278.8684,1771.6414,1252.5,2635.0,1764.6747,1696.6742,1971.5408,1998.8083,1684.5,1718.5,0.029220778,-0.029220778,0.4113235,0.58438003,0.30374134,0.10686792,86.2161630926493
